,user,time_unix,weight_dem,weight_rep
18696,Hillary Clinton,1469761517,0.999974,2.5967185e-05
18697,Hillary Clinton,1469748389,0.36630106,0.633699
18698,Hillary Clinton,1469759656,0.9999763,2.378039e-05
18699,Hillary Clinton,1469759930,0.9999839,1.6087824e-05
18700,Hillary Clinton,1469676942,0.9889148,0.011085242
18701,Hillary Clinton,1469675755,0.99973947,0.00026049992
18702,Hillary Clinton,1469677242,0.9997216,0.00027842968
18703,Hillary Clinton,1469675729,0.9842927,0.015707307
18704,Hillary Clinton,1469759696,0.3825372,0.6174628
18705,Hillary Clinton,1469675899,0.50325656,0.4967435
18706,Hillary Clinton,1469761051,0.014525528,0.98547447
18707,Hillary Clinton,1469759991,0.5020313,0.4979687
18708,Hillary Clinton,1469676028,0.09882245,0.9011776
18709,Hillary Clinton,1469760857,0.8538588,0.14614111
18710,Hillary Clinton,1469760059,0.9985625,0.001437463
18711,Hillary Clinton,1469727962,0.051414,0.94858605
18712,Hillary Clinton,1469760457,0.9960232,0.0039767604
18713,Hillary Clinton,1469675528,0.3296807,0.6703193
18714,Hillary Clinton,1469761494,0.99999356,6.4379633e-06
18715,Hillary Clinton,1469752437,0.48960376,0.51039624
18716,Hillary Clinton,1469677160,0.9999536,4.632775e-05
18717,Hillary Clinton,1469760763,0.9999368,6.318718e-05
18718,Hillary Clinton,1469677217,0.9998011,0.00019896714
18719,Hillary Clinton,1469758132,0.04360233,0.95639765
18720,Hillary Clinton,1469719002,0.03719207,0.96280795
18721,Hillary Clinton,1469760363,0.99986243,0.00013760135
18722,Hillary Clinton,1469760152,0.9999441,5.593568e-05
18723,Hillary Clinton,1469743554,0.91667175,0.08332831
18724,Hillary Clinton,1469759909,0.9999988,1.2366849e-06
18725,Hillary Clinton,1469746165,1.0,4.4813393e-11
18726,Hillary Clinton,1469675851,0.10325892,0.89674115
18727,Hillary Clinton,1469673216,0.98476577,0.015234193
18728,Hillary Clinton,1469668691,0.957352,0.042648
18729,Hillary Clinton,1469670308,0.3883069,0.6116931
18730,Hillary Clinton,1469673367,0.972867,0.027133022
18731,Hillary Clinton,1469672544,0.11806579,0.8819342
18732,Hillary Clinton,1469672829,0.88965917,0.11034082
18733,Hillary Clinton,1469651544,0.86201197,0.13798806
18734,Hillary Clinton,1469674975,0.9995065,0.00049348734
18735,Hillary Clinton,1469664008,0.9922909,0.007709044
18736,Hillary Clinton,1469674888,0.6522805,0.34771952
18737,Hillary Clinton,1469669205,0.3283326,0.6716674
18738,Hillary Clinton,1469669463,0.5062909,0.493709
18739,Hillary Clinton,1469669786,0.17981908,0.82018095
18740,Hillary Clinton,1469674929,0.99756074,0.0024392412
18741,Hillary Clinton,1469660465,0.9858533,0.014146741
18742,Hillary Clinton,1469668123,0.015252329,0.9847476
18743,Hillary Clinton,1469665313,0.6263491,0.37365094
18744,Hillary Clinton,1469641611,0.9999603,3.9663544e-05
18745,Hillary Clinton,1469664070,0.00656707,0.9934329
18746,Hillary Clinton,1469588895,0.9563797,0.04362027
18747,Hillary Clinton,1469660058,0.29310587,0.7068941
18748,Hillary Clinton,1469668635,0.6600457,0.33995438
18749,Hillary Clinton,1469669692,0.9904179,0.00958209
18750,Hillary Clinton,1469673354,0.42868024,0.57131976
18751,Hillary Clinton,1469669871,0.10721066,0.89278936
18752,Hillary Clinton,1469672195,1.0,1.2588002e-09
18753,Hillary Clinton,1469673430,0.5612609,0.43873912
18754,Hillary Clinton,1469666681,0.3731461,0.62685394
18755,Hillary Clinton,1469671940,0.27428547,0.72571456
18756,Hillary Clinton,1469669997,0.19434682,0.8056532
18757,Hillary Clinton,1469665955,0.21248393,0.787516
18758,Hillary Clinton,1469663045,0.997957,0.0020430118
18759,Hillary Clinton,1469674825,0.967512,0.03248794
18760,Hillary Clinton,1469665223,0.99350786,0.006492094
18761,Hillary Clinton,1469659326,0.9998419,0.00015799809
18762,Hillary Clinton,1469640322,0.09622357,0.90377647
18763,Hillary Clinton,1469665399,0.9978282,0.0021717718
18764,Hillary Clinton,1469635804,0.0068022464,0.9931978
18765,Hillary Clinton,1469675185,0.9998826,0.00011736582
18766,Hillary Clinton,1469642641,0.095908694,0.90409124
18767,Hillary Clinton,1469631170,0.9995079,0.0004921111
18768,Hillary Clinton,1469648197,0.267463,0.73253703
18769,Hillary Clinton,1469668402,0.44732538,0.5526747
18770,Hillary Clinton,1469668669,0.94344807,0.056551993
18771,Hillary Clinton,1469669036,0.038215037,0.961785
18772,Hillary Clinton,1469665349,0.9511325,0.048867494
18773,Hillary Clinton,1469670239,0.9906543,0.009345647
18774,Hillary Clinton,1469666205,0.9999682,3.1822878e-05
18775,Hillary Clinton,1469668953,0.8924259,0.10757414
18776,Hillary Clinton,1469663990,0.9783432,0.021656787
18777,Hillary Clinton,1469671742,0.99987864,0.00012133773
18778,Hillary Clinton,1469664273,0.52349055,0.47650948
18779,Hillary Clinton,1469673110,0.0076993513,0.9923006
18780,Hillary Clinton,1469660861,0.025679415,0.9743206
18781,Hillary Clinton,1469674693,0.7356954,0.2643046
18782,Hillary Clinton,1469669094,0.9885175,0.011482532
18783,Hillary Clinton,1469674586,0.968246,0.031754073
18784,Hillary Clinton,1469649887,0.009039917,0.9909601
18785,Hillary Clinton,1469670415,0.8584255,0.14157443
18786,Hillary Clinton,1469634472,0.4122665,0.5877335
18787,Hillary Clinton,1469663877,0.98227054,0.017729446
18788,Hillary Clinton,1469667826,0.48400924,0.51599073
18789,Hillary Clinton,1469646767,0.9984118,0.0015882546
18790,Hillary Clinton,1469673638,0.072897375,0.9271026
18791,Hillary Clinton,1469675013,0.32455537,0.67544466
18792,Hillary Clinton,1469672226,0.9986455,0.0013544757
18793,Hillary Clinton,1469663521,0.0408998,0.95910025
18794,Hillary Clinton,1469669936,0.11720459,0.8827954
18795,Hillary Clinton,1469663812,0.0034841592,0.99651587
18796,Hillary Clinton,1469662981,0.28454393,0.71545607
18797,Hillary Clinton,1469664209,0.9079609,0.092039116
18798,Hillary Clinton,1469668847,0.8884516,0.11154843
18799,Hillary Clinton,1469668217,0.99822015,0.0017797904
18800,Hillary Clinton,1469675063,0.9101066,0.08989341
18801,Hillary Clinton,1469663646,0.6031702,0.39682978
18802,Hillary Clinton,1469668813,0.9003639,0.09963602
18803,Hillary Clinton,1469637294,0.021624675,0.9783754
18804,Hillary Clinton,1469672745,0.96750444,0.03249558
18805,Hillary Clinton,1469644608,0.9985832,0.0014168634
18806,Hillary Clinton,1469665958,0.7785708,0.22142918
18807,Hillary Clinton,1469675124,0.9403996,0.059600398
18808,Hillary Clinton,1469664990,0.16979724,0.83020276
18809,Hillary Clinton,1469657766,0.45562816,0.54437184
18810,Hillary Clinton,1469660968,0.9999989,1.0655037e-06
18811,Hillary Clinton,1469663203,0.890686,0.10931404
18812,Hillary Clinton,1469654408,0.0037441093,0.9962559
18813,Hillary Clinton,1469656644,0.35089147,0.6491085
18814,Hillary Clinton,1469589688,0.999943,5.693972e-05
18815,Hillary Clinton,1469674409,0.0006437718,0.9993562
18816,Hillary Clinton,1469662329,0.98328537,0.016714685
18817,Hillary Clinton,1469675290,0.9101561,0.089843914
18818,Hillary Clinton,1469671620,0.9623234,0.0376766
18819,Hillary Clinton,1469674768,0.3543363,0.6456637
18820,Hillary Clinton,1469660608,0.98513794,0.014862121
18821,Hillary Clinton,1469661927,0.044909388,0.95509064
18822,Hillary Clinton,1469675087,0.9447034,0.05529664
18823,Hillary Clinton,1469668758,0.9999621,3.7896803e-05
18824,Hillary Clinton,1469672114,0.97759444,0.022405552
18825,Hillary Clinton,1469674805,0.99827313,0.0017268173
18826,Hillary Clinton,1469674852,0.9988949,0.0011051365
18827,Hillary Clinton,1469573717,0.93752813,0.06247187
18828,Hillary Clinton,1469558980,0.814198,0.18580201
18829,Hillary Clinton,1469499254,0.25839943,0.7416006
18830,Hillary Clinton,1469587677,0.021458922,0.9785411
18831,Hillary Clinton,1469500136,0.9894175,0.010582564
18832,Hillary Clinton,1469587558,0.97357166,0.026428277
18833,Hillary Clinton,1469499566,0.008539533,0.99146044
18834,Hillary Clinton,1469498222,0.09431102,0.90568894
18835,Hillary Clinton,1469500791,0.0070189135,0.9929811
18836,Hillary Clinton,1469500622,0.11107642,0.8889235
18837,Hillary Clinton,1469567653,0.4241756,0.5758244
18838,Hillary Clinton,1469499690,0.9761296,0.023870395
18839,Hillary Clinton,1469501753,0.9982895,0.0017104098
18840,Hillary Clinton,1469568725,0.36685607,0.63314384
18841,Hillary Clinton,1469499988,0.25839943,0.7416006
18842,Hillary Clinton,1469587594,0.6290995,0.37090054
18843,Hillary Clinton,1469569071,0.99971694,0.0002830758
18844,Hillary Clinton,1469502601,0.99022055,0.009779433
18845,Hillary Clinton,1469503341,0.8939706,0.106029384
18846,Hillary Clinton,1469585807,0.9995628,0.00043719102
18847,Hillary Clinton,1469584919,0.51614016,0.4838598
18848,Hillary Clinton,1469561468,0.6241914,0.37580863
18849,Hillary Clinton,1469588476,0.871162,0.12883797
18850,Hillary Clinton,1469503022,0.96958995,0.030410051
18851,Hillary Clinton,1469587916,0.6587514,0.3412485
18852,Hillary Clinton,1469566921,0.9998325,0.00016746245
18853,Hillary Clinton,1469578851,0.96351784,0.03648213
18854,Hillary Clinton,1469574936,0.116281286,0.8837187
18855,Hillary Clinton,1469586839,0.9910198,0.008980237
18856,Hillary Clinton,1469586960,0.916491,0.08350899
18857,Hillary Clinton,1469501215,0.25733876,0.74266124
18858,Hillary Clinton,1469586320,0.8741871,0.12581283
18859,Hillary Clinton,1469502372,0.55652225,0.44347772
18860,Hillary Clinton,1469502461,0.99968743,0.00031254132
18861,Hillary Clinton,1469570143,0.8826773,0.117322676
18862,Hillary Clinton,1469500068,0.08103251,0.9189675
18863,Hillary Clinton,1469503101,0.313317,0.68668306
18864,Hillary Clinton,1469587512,0.09415968,0.90584034
18865,Hillary Clinton,1469577569,0.042046703,0.9579533
18866,Hillary Clinton,1469575360,0.6475183,0.35248175
18867,Hillary Clinton,1469557763,0.9903886,0.009611445
18868,Hillary Clinton,1469499021,0.9674118,0.03258818
18869,Hillary Clinton,1469579186,0.030359717,0.96964025
18870,Hillary Clinton,1469497668,0.7371246,0.2628754
18871,Hillary Clinton,1469501809,0.11156032,0.88843966
18872,Hillary Clinton,1469585109,0.88499796,0.11500209
18873,Hillary Clinton,1469569234,0.9889998,0.011000267
18874,Hillary Clinton,1469587108,0.99919707,0.000802952
18875,Hillary Clinton,1469504539,0.9258622,0.07413773
18876,Hillary Clinton,1469586718,0.31938863,0.6806114
18877,Hillary Clinton,1469498327,0.0643981,0.93560195
18878,Hillary Clinton,1469585661,0.03957818,0.96042174
18879,Hillary Clinton,1469581692,0.9998479,0.00015203432
18880,Hillary Clinton,1469571307,0.020729655,0.97927034
18881,Hillary Clinton,1469580993,0.9798249,0.020175118
18882,Hillary Clinton,1469500441,0.930258,0.06974204
18883,Hillary Clinton,1469582555,0.16641623,0.8335837
18884,Hillary Clinton,1469564835,0.4170864,0.58291364
18885,Hillary Clinton,1469497966,0.16807377,0.83192617
18886,Hillary Clinton,1469567968,0.5442022,0.45579782
18887,Hillary Clinton,1469501397,0.0021074866,0.99789256
18888,Hillary Clinton,1469585444,0.044130974,0.955869
18889,Hillary Clinton,1469586991,0.9530053,0.046994757
18890,Hillary Clinton,1469499378,0.98877907,0.011220936
18891,Hillary Clinton,1469585878,0.99938154,0.0006183912
18892,Hillary Clinton,1469499311,0.66220796,0.3377921
18893,Hillary Clinton,1469587040,0.13478462,0.86521536
18894,Hillary Clinton,1469498750,0.012953506,0.9870465
18895,Hillary Clinton,1469538697,0.36953574,0.63046426
18896,Hillary Clinton,1469573027,0.44610205,0.553898
18897,Hillary Clinton,1469503369,0.99859804,0.001401922
18898,Hillary Clinton,1469500480,0.6472181,0.35278195
18899,Hillary Clinton,1469500903,0.7374953,0.26250473
18900,Hillary Clinton,1469500759,0.9953511,0.004648892
18901,Hillary Clinton,1469500932,0.0019385731,0.99806136
18902,Hillary Clinton,1469580060,0.24351087,0.7564891
18903,Hillary Clinton,1469586434,0.998933,0.0010669245
18904,Hillary Clinton,1469572398,0.05411349,0.94588655
18905,Hillary Clinton,1469500589,0.21904206,0.78095794
18906,Hillary Clinton,1469498256,0.48643497,0.513565
18907,Hillary Clinton,1469499608,0.4070313,0.59296864
18908,Hillary Clinton,1469580346,0.9914545,0.008545514
18909,Hillary Clinton,1469587303,0.99999714,2.892249e-06
18910,Hillary Clinton,1469567823,0.36905164,0.63094836
18911,Hillary Clinton,1469579626,0.05473042,0.9452696
18912,Hillary Clinton,1469553753,0.3903213,0.6096787
18913,Hillary Clinton,1469499361,0.5518818,0.44811824
18914,Hillary Clinton,1469585967,0.90499824,0.09500171
18915,Hillary Clinton,1469586205,0.28300357,0.71699643
18916,Hillary Clinton,1469567983,0.96832544,0.03167459
18917,Hillary Clinton,1469588131,0.9996178,0.0003821405
18918,Hillary Clinton,1469586103,0.9998209,0.00017908156
18919,Hillary Clinton,1469502268,0.7905494,0.20945063
18920,Hillary Clinton,1469499141,0.5923036,0.4076964
18921,Hillary Clinton,1469501112,0.999931,6.903106e-05
18922,Hillary Clinton,1469498129,0.0020880594,0.9979119
18923,Hillary Clinton,1469584676,0.9992632,0.00073676894
18924,Hillary Clinton,1469585533,0.9783774,0.021622617
18925,Hillary Clinton,1469549894,0.021020144,0.9789798
18926,Hillary Clinton,1469397603,0.3226199,0.67738014
18927,Hillary Clinton,1469487763,0.86803025,0.13196975
18928,Hillary Clinton,1469492244,0.9268697,0.0731303
18929,Hillary Clinton,1469461500,0.9978777,0.002122265
18930,Hillary Clinton,1469497022,0.03240685,0.9675932
18931,Hillary Clinton,1469285711,0.9870839,0.01291607
18932,Hillary Clinton,1469289086,0.9827932,0.017206743
18933,Hillary Clinton,1469491430,0.051702198,0.9482978
18934,Hillary Clinton,1469472065,0.0022191226,0.99778086
18935,Hillary Clinton,1469377963,0.9995055,0.0004944392
18936,Hillary Clinton,1469391178,0.7161282,0.28387186
18937,Hillary Clinton,1469476992,0.9610377,0.03896233
18938,Hillary Clinton,1469403991,0.35915422,0.6408457
18939,Hillary Clinton,1469379847,0.0031797017,0.99682033
18940,Hillary Clinton,1469478690,0.36196876,0.63803124
18941,Hillary Clinton,1469325520,0.41435355,0.58564645
18942,Hillary Clinton,1469489313,0.99692094,0.0030790737
18943,Hillary Clinton,1469297427,0.9955401,0.0044598994
18944,Hillary Clinton,1469295220,0.7067676,0.29323238
18945,Hillary Clinton,1469296421,0.9320099,0.067990124
18946,Hillary Clinton,1469462671,0.5034507,0.49654937
18947,Hillary Clinton,1469293880,0.9573854,0.042614624
18948,Hillary Clinton,1469414304,0.020628141,0.97937185
18949,Hillary Clinton,1469284640,0.9770247,0.022975288
18950,Hillary Clinton,1469461896,0.009268995,0.99073106
18951,Hillary Clinton,1469485097,0.004389529,0.99561054
18952,Hillary Clinton,1469294778,0.33198112,0.6680189
18953,Hillary Clinton,1469408493,0.04628306,0.95371693
18954,Hillary Clinton,1469294170,0.9997002,0.000299877
18955,Hillary Clinton,1469368376,0.9472868,0.052713186
18956,Hillary Clinton,1469293971,0.49239153,0.5076084
18957,Hillary Clinton,1469468452,0.98561805,0.014381965
18958,Hillary Clinton,1469294881,0.99994946,5.0540217e-05
18959,Hillary Clinton,1469295017,1.0,5.465191e-14
18960,Hillary Clinton,1469307309,0.9982917,0.0017083267
18961,Hillary Clinton,1469315991,0.0030921546,0.9969079
18962,Hillary Clinton,1469294227,0.9869603,0.013039708
18963,Hillary Clinton,1469469546,0.33088055,0.6691195
18964,Hillary Clinton,1469495851,0.8596536,0.14034647
18965,Hillary Clinton,1469294281,0.6085805,0.39141947
18966,Hillary Clinton,1469495379,0.33587763,0.66412234
18967,Hillary Clinton,1469383953,0.31554785,0.6844521
18968,Hillary Clinton,1469490919,0.06637116,0.9336289
18969,Hillary Clinton,1469296292,0.99979764,0.00020242936
18970,Hillary Clinton,1469294413,0.002675921,0.9973241
18971,Hillary Clinton,1469394462,0.94413126,0.05586871
18972,Hillary Clinton,1469481159,0.99231577,0.0076842327
18973,Hillary Clinton,1469296822,0.32716855,0.6728314
18974,Hillary Clinton,1469296121,0.9770273,0.022972638
18975,Hillary Clinton,1469294950,0.9615272,0.03847277
18976,Hillary Clinton,1469464696,0.98741037,0.012589571
18977,Hillary Clinton,1469462577,0.7021548,0.29784516
18978,Hillary Clinton,1469491665,0.9730979,0.026902106
18979,Hillary Clinton,1469294578,0.040030748,0.9599693
18980,Hillary Clinton,1469295556,0.9991027,0.00089732575
18981,Hillary Clinton,1469295275,0.24435699,0.75564307
18982,Hillary Clinton,1469297145,0.99934095,0.000659077
18983,Hillary Clinton,1469296176,0.004743196,0.99525684
18984,Hillary Clinton,1469282419,0.9472868,0.052713186
18985,Hillary Clinton,1469497087,0.6804449,0.31955507
18986,Hillary Clinton,1469484160,0.55709445,0.44290555
18987,Hillary Clinton,1469497011,0.0036237317,0.9963762
18988,Hillary Clinton,1469462158,0.99971265,0.0002873062
18989,Hillary Clinton,1469298007,0.039904118,0.9600958
18990,Hillary Clinton,1469483127,0.035575245,0.9644247
18991,Hillary Clinton,1469493393,0.99999976,2.0885803e-07
18992,Hillary Clinton,1469461309,0.7474548,0.25254518
18993,Hillary Clinton,1469296804,0.99270284,0.007297208
18994,Hillary Clinton,1469376599,0.1733133,0.8266867
18995,Hillary Clinton,1469241688,0.11806825,0.8819318
18996,Hillary Clinton,1469289981,0.9936394,0.0063606077
18997,Hillary Clinton,1469491880,0.98666954,0.013330485
18998,Hillary Clinton,1469294804,0.9736549,0.026345095
18999,Hillary Clinton,1469296348,0.99732155,0.0026784956
19000,Hillary Clinton,1469243900,0.63250077,0.3674992
19001,Hillary Clinton,1469497179,0.05654619,0.9434538
19002,Hillary Clinton,1469497316,0.76336724,0.2366328
19003,Hillary Clinton,1469317263,0.5030881,0.49691188
19004,Hillary Clinton,1469461652,0.06429314,0.93570685
19005,Hillary Clinton,1469297014,0.7763979,0.22360216
19006,Hillary Clinton,1469491832,0.16769004,0.83230996
19007,Hillary Clinton,1469295370,1.0,6.721028e-11
19008,Hillary Clinton,1469241979,0.032393664,0.96760637
19009,Hillary Clinton,1469496360,0.9764065,0.023593493
19010,Hillary Clinton,1469295823,0.9999987,1.298686e-06
19011,Hillary Clinton,1469295766,0.9043354,0.095664576
19012,Hillary Clinton,1469296450,0.033959504,0.9660405
19013,Hillary Clinton,1469322371,0.7582042,0.2417958
19014,Hillary Clinton,1469294010,0.79253197,0.207468
19015,Hillary Clinton,1469387127,0.5779066,0.42209342
19016,Hillary Clinton,1469462269,0.9223235,0.0776765
19017,Hillary Clinton,1469490338,0.44296387,0.5570361
19018,Hillary Clinton,1469295460,0.16487437,0.8351256
19019,Hillary Clinton,1469477707,0.0953985,0.90460145
19020,Hillary Clinton,1469461614,0.9999987,1.3540343e-06
19021,Hillary Clinton,1469492981,0.99984705,0.00015291422
19022,Hillary Clinton,1469460905,0.82576126,0.1742387
19023,Hillary Clinton,1469294643,0.30459428,0.6954057
19024,Hillary Clinton,1469242826,0.38834706,0.6116529
19025,Hillary Clinton,1469136927,0.01150573,0.98849434
19026,Hillary Clinton,1469157738,0.9997477,0.0002522632
19027,Hillary Clinton,1469126338,0.15280475,0.84719527
19028,Hillary Clinton,1469142335,0.9493969,0.050603118
19029,Hillary Clinton,1469106241,0.15477607,0.84522396
19030,Hillary Clinton,1469158920,0.90415496,0.09584505
19031,Hillary Clinton,1469070399,0.642418,0.35758194
19032,Hillary Clinton,1469150970,0.97314113,0.02685882
19033,Hillary Clinton,1469145657,0.06526508,0.9347349
19034,Hillary Clinton,1469112922,0.17617202,0.823828
19035,Hillary Clinton,1469232700,0.08020263,0.91979736
19036,Hillary Clinton,1469224696,0.9829632,0.017036747
19037,Hillary Clinton,1469132469,0.21507354,0.7849265
19038,Hillary Clinton,1469224299,0.9999993,7.491119e-07
19039,Hillary Clinton,1469234938,0.44192618,0.55807376
19040,Hillary Clinton,1469225015,0.9998832,0.000116804564
